280.000000	1.068432e-024	1.495805e-022
280.500000	2.784390e-023	1.568085e-022
281.000000	1.289512e-022	1.960073e-022
281.500000	3.556073e-021	1.117263e-021
282.000000	2.717169e-020	8.799203e-021
282.500000	1.035294e-019	4.147447e-020
283.000000	4.211869e-019	1.726535e-019
283.500000	8.085564e-019	4.800894e-019
284.000000	1.664633e-017	4.843811e-018
284.500000	5.703724e-017	2.326470e-017
285.000000	1.842256e-016	8.358042e-017
285.500000	9.812806e-016	3.749570e-016
286.000000	3.156633e-015	1.409435e-015
286.500000	1.937014e-014	7.041129e-015
287.000000	6.335109e-014	2.772144e-014
287.500000	2.528301e-013	1.067667e-013
288.000000	1.448049e-012	5.319866e-013
288.500000	3.993546e-012	1.892386e-012
289.000000	1.311539e-011	6.169619e-012
289.500000	4.844966e-011	2.156088e-011
290.000000	1.407371e-010	6.885757e-011
290.500000	3.229497e-010	1.847793e-010
291.000000	8.227176e-010	4.711961e-010
291.500000	2.565829e-009	1.318333e-009
292.000000	6.319002e-009	3.539541e-009
292.500000	1.007039e-008	7.636888e-009
293.000000	2.043422e-008	1.526304e-008
293.500000	5.375426e-008	3.381016e-008
294.000000	9.898888e-008	7.199594e-008
294.500000	1.565627e-007	1.358838e-007
295.000000	2.924280e-007	2.481315e-007
295.500000	6.632134e-007	4.870418e-007
296.000000	1.143690e-006	9.387678e-007
296.500000	1.706213e-006	1.651244e-006
297.000000	2.318872e-006	2.657515e-006
297.500000	4.465105e-006	4.353509e-006
298.000000	6.967541e-006	7.211671e-006
298.500000	8.616659e-006	1.110772e-005
299.000000	1.186802e-005	1.622889e-005
299.500000	2.079139e-005	2.439374e-005
300.000000	2.469331e-005	3.576492e-005
300.500000	3.017580e-005	4.948220e-005
301.000000	4.685639e-005	6.874024e-005
301.500000	6.545014e-005	9.681688e-005
302.000000	7.114897e-005	1.309667e-004
302.500000	1.045249e-004	1.748851e-004
303.000000	1.733842e-004	2.443624e-004
303.500000	2.198143e-004	3.426620e-004
304.000000	2.322058e-004	4.556670e-004
304.500000	2.935683e-004	5.871106e-004
305.000000	4.049989e-004	7.617524e-004
305.500000	4.612526e-004	9.783153e-004
306.000000	4.585028e-004	1.208254e-003
306.500000	5.218222e-004	1.453335e-003
307.000000	6.895932e-004	1.756189e-003
307.500000	8.838262e-004	2.149544e-003
308.000000	9.399666e-004	2.605492e-003
308.500000	1.030897e-003	3.098208e-003
309.000000	1.010236e-003	3.608491e-003
309.500000	1.081070e-003	4.131318e-003
310.000000	1.273671e-003	4.720003e-003
310.500000	1.641395e-003	5.448769e-003
311.000000	2.080057e-003	6.379132e-003
311.500000	2.112495e-003	7.427270e-003
312.000000	2.349821e-003	8.542849e-003
312.500000	2.494940e-003	9.754039e-003
313.000000	2.709633e-003	1.105518e-002
313.500000	2.720030e-003	1.241260e-002
314.000000	3.031325e-003	1.385044e-002
314.500000	3.312904e-003	1.543649e-002
315.000000	3.461721e-003	1.713015e-002
315.500000	3.012470e-003	1.874870e-002
316.000000	3.147232e-003	2.028862e-002
316.500000	3.838407e-003	2.203503e-002
317.000000	4.387033e-003	2.409139e-002
317.500000	4.672320e-003	2.635623e-002
318.000000	4.512703e-003	2.865249e-002
318.500000	4.775922e-003	3.097464e-002
319.000000	5.266881e-003	3.348534e-002
319.500000	5.048102e-003	3.606409e-002
320.000000	5.298104e-003	3.865064e-002
320.500000	6.339895e-003	4.156014e-002
321.000000	6.478982e-003	4.476486e-002
321.500000	6.182824e-003	4.793031e-002
322.000000	5.766503e-003	5.091764e-002
322.500000	5.646958e-003	5.377101e-002
323.000000	5.529880e-003	5.656522e-002
323.500000	6.486910e-003	5.956942e-002
324.000000	7.196257e-003	6.299021e-002
324.500000	7.412561e-003	6.664241e-002
325.000000	7.312050e-003	7.032356e-002
325.500000	8.515757e-003	7.428052e-002
326.000000	1.002341e-002	7.891531e-002
326.500000	1.072401e-002	8.410216e-002
327.000000	1.049884e-002	8.940788e-002
327.500000	1.016066e-002	9.457275e-002
328.000000	9.290175e-003	9.943546e-002
328.500000	9.846975e-003	1.042197e-001
329.000000	1.120762e-002	1.094834e-001
329.500000	1.245861e-002	1.154000e-001
330.000000	1.254698e-002	1.216514e-001
330.500000	1.140933e-002	1.276404e-001
331.000000	1.074901e-002	1.331800e-001
331.500000	1.117808e-002	1.386618e-001
332.000000	1.168150e-002	1.443767e-001
332.500000	1.177848e-002	1.502417e-001
333.000000	1.153431e-002	1.560699e-001
333.500000	1.095447e-002	1.616921e-001
334.000000	1.117913e-002	1.672255e-001
334.500000	1.200851e-002	1.730224e-001
335.000000	1.253417e-002	1.791580e-001
335.500000	1.226197e-002	1.853571e-001
336.000000	1.125204e-002	1.912356e-001
336.500000	1.037176e-002	1.966415e-001
337.000000	1.016048e-002	2.017746e-001
337.500000	1.090265e-002	2.070404e-001
338.000000	1.183482e-002	2.127247e-001
338.500000	1.243005e-002	2.187910e-001
339.000000	1.267480e-002	2.250672e-001
339.500000	1.299225e-002	2.314839e-001
340.000000	1.376115e-002	2.381723e-001
340.500000	1.375145e-002	2.450504e-001
341.000000	1.296522e-002	2.517296e-001
341.500000	1.292804e-002	2.582029e-001
342.000000	1.349839e-002	2.648095e-001
342.500000	1.402449e-002	2.716902e-001
343.000000	1.424471e-002	2.787575e-001
343.500000	1.346754e-002	2.856856e-001
344.000000	1.160984e-002	2.919549e-001
344.500000	1.119991e-002	2.976574e-001
345.000000	1.277197e-002	3.036504e-001
345.500000	1.363597e-002	3.102523e-001
346.000000	1.333365e-002	3.169947e-001
346.500000	1.359858e-002	3.237278e-001
347.000000	1.382727e-002	3.305843e-001
347.500000	1.336231e-002	3.373817e-001
348.000000	1.333578e-002	3.440562e-001
348.500000	1.358684e-002	3.507868e-001
349.000000	1.310753e-002	3.574604e-001
349.500000	1.347614e-002	3.641063e-001
350.000000	1.490495e-002	3.712016e-001
350.500000	1.604095e-002	3.789381e-001
351.000000	1.561963e-002	3.868532e-001
351.500000	1.503233e-002	3.945162e-001
352.000000	1.470422e-002	4.019504e-001
352.500000	1.392077e-002	4.091066e-001
353.000000	1.481689e-002	4.162910e-001
353.500000	1.631710e-002	4.240745e-001
354.000000	1.727386e-002	4.324723e-001
354.500000	1.748640e-002	4.411623e-001
355.000000	1.750648e-002	4.499105e-001
355.500000	1.692555e-002	4.585186e-001
356.000000	1.590387e-002	4.667259e-001
356.500000	1.493562e-002	4.744358e-001
357.000000	1.315142e-002	4.814575e-001
357.500000	1.332613e-002	4.880769e-001
358.000000	1.241816e-002	4.945130e-001
358.500000	1.154489e-002	5.005038e-001
359.000000	1.359574e-002	5.067889e-001
359.500000	1.639717e-002	5.142871e-001
360.000000	1.736889e-002	5.227287e-001
360.500000	1.643754e-002	5.311803e-001
361.000000	1.514802e-002	5.390767e-001
361.500000	1.485760e-002	5.465781e-001
362.000000	1.559759e-002	5.541919e-001
362.500000	1.710736e-002	5.623681e-001
363.000000	1.762314e-002	5.710507e-001
363.500000	1.716365e-002	5.797474e-001
364.000000	1.779998e-002	5.884883e-001
364.500000	1.765686e-002	5.973525e-001
365.000000	1.835849e-002	6.063564e-001
365.500000	2.023176e-002	6.160039e-001
366.000000	2.170713e-002	6.264887e-001
366.500000	2.177403e-002	6.373590e-001
367.000000	2.139731e-002	6.481518e-001
367.500000	2.102008e-002	6.587561e-001
368.000000	1.981539e-002	6.689650e-001
368.500000	1.970886e-002	6.788461e-001
369.000000	2.062997e-002	6.889308e-001
369.500000	2.219397e-002	6.996368e-001
370.000000	2.253377e-002	7.108187e-001
370.500000	2.039886e-002	7.215519e-001
371.000000	2.074867e-002	7.318387e-001
371.500000	2.158956e-002	7.424233e-001
372.000000	2.023631e-002	7.528798e-001
372.500000	1.930477e-002	7.627650e-001
373.000000	1.861857e-002	7.722459e-001
373.500000	1.680586e-002	7.811020e-001
374.000000	1.678432e-002	7.894995e-001
374.500000	1.668201e-002	7.978661e-001
375.000000	1.782431e-002	8.064927e-001
375.500000	1.973556e-002	8.158826e-001
376.000000	2.046482e-002	8.259327e-001
376.500000	2.016103e-002	8.360892e-001
377.000000	2.165802e-002	8.465440e-001
377.500000	2.419264e-002	8.580066e-001
378.000000	2.609668e-002	8.705790e-001
378.500000	2.546658e-002	8.834698e-001
379.000000	2.274013e-002	8.955214e-001
379.500000	2.041136e-002	9.063093e-001
380.000000	2.147851e-002	9.167818e-001
380.500000	2.304066e-002	9.279116e-001
381.000000	2.347290e-002	9.395400e-001
381.500000	2.118173e-002	9.507036e-001
382.000000	1.807939e-002	9.605189e-001
382.500000	1.566084e-002	9.689540e-001
383.000000	1.405548e-002	9.763830e-001
383.500000	1.362531e-002	9.833032e-001
384.000000	1.578606e-002	9.906561e-001
384.500000	1.902916e-002	9.993599e-001
385.000000	2.091585e-002	1.009346e+000
385.500000	2.001270e-002	1.019578e+000
386.000000	1.933410e-002	1.029415e+000
386.500000	2.012914e-002	1.039281e+000
387.000000	2.033529e-002	1.049397e+000
387.500000	2.006683e-002	1.059497e+000
388.000000	1.989807e-002	1.069489e+000
388.500000	1.978395e-002	1.079409e+000
389.000000	2.150590e-002	1.089732e+000
389.500000	2.386682e-002	1.101075e+000
390.000000	2.507047e-002	1.113309e+000
390.500000	2.531427e-002	1.125905e+000
391.000000	2.685006e-002	1.138946e+000
391.500000	2.726522e-002	1.152475e+000
392.000000	2.513390e-002	1.165575e+000
392.500000	2.097570e-002	1.177102e+000
393.000000	1.520731e-002	1.186148e+000
393.500000	1.210897e-002	1.192977e+000
394.000000	1.575193e-002	1.199942e+000
394.500000	2.175970e-002	1.209320e+000
395.000000	2.573374e-002	1.221194e+000
395.500000	2.744617e-002	1.234489e+000
396.000000	2.416450e-002	1.247391e+000
396.500000	1.759483e-002	1.257831e+000
397.000000	1.364705e-002	1.265642e+000
397.500000	2.018103e-002	1.274099e+000
398.000000	2.736638e-002	1.285986e+000
398.500000	3.236381e-002	1.300918e+000
399.000000	3.441260e-002	1.317612e+000
